Log file open, 02/21/24 00:21:38
[2024.02.20-22.21.40:497][  0]LogConfig: CVar [[NetworkEmulationProfiles:(ProfileName="Average",ToolTip="Simulates average internet conditions")]] deferred - dummy variable created
[2024.02.20-22.21.40:497][  0]LogConfig: CVar [[NetworkEmulationProfiles:(ProfileName="Bad",ToolTip="Simulates laggy internet conditions")]] deferred - dummy variable created
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [ViewDistanceQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.SkeletalMeshLODBias:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.ViewDistanceScale:1.0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [AntiAliasingQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.FXAA.Quality:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TemporalAA.Quality:2]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TSR.History.R11G11B10:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TSR.History.ScreenPercentage:200]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TSR.History.UpdateQuality:3]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TSR.History.GrandReprojection:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TSR.ShadingRejection.Flickering:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: CVar [[r.TSR.Velocity.Extrapolation:1]] deferred - dummy variable created
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TSR.RejectionAntiAliasingQuality:2]]
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [ShadowQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.LightFunctionQuality:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.ShadowQuality:5]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.CSM.MaxCascades:10]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.MaxResolution:2048]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.MaxCSMResolution:2048]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.RadiusThreshold:0.01]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.DistanceScale:1.0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.CSM.TransitionScale:1.0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.PreShadowResolutionFactor:1.0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DistanceFieldShadowing:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.VolumetricFog:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.VolumetricFog.GridPixelSize:8]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.VolumetricFog.GridSizeZ:128]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.VolumetricFog.HistoryMissSupersampleCount:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.LightMaxDrawDistanceScale:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.CapsuleShadows:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.Virtual.MaxPhysicalPages:4096]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.Virtual.ResolutionLodBiasDirectional:-1.5]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.Virtual.ResolutionLodBiasLocal:0.0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.RayCountDirectional:8]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.SamplesPerRayDirectional:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.RayCountLocal:8]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Shadow.Virtual.SMRT.SamplesPerRayLocal:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [GlobalIlluminationQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DistanceFieldAO:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.AOQuality:2]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.DiffuseIndirect.Allow:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.LumenScene.Radiosity.ProbeSpacing:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.LumenScene.Radiosity.HemisphereProbeResolution:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TraceMeshSDFs.Allow:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.RadianceCache.ProbeResolution:32]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.RadianceCache.NumProbesToTraceBudget:300]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.DownsampleFactor:16]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.TracingOctahedronResolution:8]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.IrradianceFormat:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.StochasticInterpolation:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.FullResolutionJitterWidth:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.TwoSidedFoliageBackfaceDiffuse:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.ScreenProbeGather.ScreenTraces.HZBTraversal.FullResDepth:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.Reflections.MaxRoughnessToTraceForFoliage:0.4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TranslucencyVolume.GridPixelSize:32]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TranslucencyVolume.TraceFromVolume:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TranslucencyVolume.TracingOctahedronResolution:3]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TranslucencyVolume.RadianceCache.ProbeResolution:8]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TranslucencyVolume.RadianceCache.NumProbesToTraceBudget:200]]
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [ReflectionQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.SSR.Quality:3]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.SSR.HalfResSceneColor:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.Reflections.Allow:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.Reflections.DownsampleFactor:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TranslucencyReflections.FrontLayer.Allow:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Lumen.TranslucencyReflections.FrontLayer.Enable:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [PostProcessQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.MotionBlurQuality:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.MotionBlur.HalfResGather:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.AmbientOcclusionMipLevelFactor:0.4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.AmbientOcclusionMaxQuality:100]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.AmbientOcclusionLevels:-1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.AmbientOcclusionRadiusScale:1.0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DepthOfFieldQuality:2]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.RenderTargetPoolMin:400]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.LensFlareQuality:2]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.SceneColorFringeQuality:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.EyeAdaptationQuality:2]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.BloomQuality:5]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Bloom.ScreenPercentage:70.711]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.FastBlurThreshold:100]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Upscale.Quality:3]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Tonemapper.GrainQuantization:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.LightShaftQuality:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Filter.SizeScale:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Tonemapper.Quality:5]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Gather.AccumulatorQuality:1        ; higher gathering accumulator quality]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Gather.PostfilterMethod:1          ; Median3x3 postfilering method]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Gather.EnableBokehSettings:0       ; no bokeh simulation when gathering]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Gather.RingCount:4                 ; medium number of samples when gathering]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Scatter.ForegroundCompositing:1    ; additive foreground scattering]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Scatter.BackgroundCompositing:2    ; additive background scattering]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Scatter.EnableBokehSettings:1      ; bokeh simulation when scattering]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Scatter.MaxSpriteRatio:0.1         ; only a maximum of 10% of scattered bokeh]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Recombine.Quality:1                ; cheap slight out of focus]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Recombine.EnableBokehSettings:0    ; no bokeh simulation on slight out of focus]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.TemporalAAQuality:1                ; more stable temporal accumulation]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Kernel.MaxForegroundRadius:0.025]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DOF.Kernel.MaxBackgroundRadius:0.025]]
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [TextureQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Streaming.MipBias:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Streaming.AmortizeCPUToGPUCopy:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Streaming.MaxNumTexturesToStreamPerFrame:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Streaming.Boost:1]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.MaxAnisotropy:8]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.VT.MaxAnisotropy:8]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Streaming.LimitPoolSizeToVRAM:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Streaming.PoolSize:1000]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.Streaming.MaxEffectiveScreenSize:0]]
[2024.02.20-22.21.40:519][  0]LogConfig: Applying CVar settings from Section [EffectsQuality@3] File [Scalability]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.TranslucencyLightingVolumeDim:64]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.RefractionQuality:2]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.SceneColorFormat:4]]
[2024.02.20-22.21.40:519][  0]LogConfig: Set CVar [[r.DetailMode:2]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.TranslucencyVolumeBlur:1]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.MaterialQualityLevel:1 ; High quality]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SSS.Scale:1]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SSS.SampleSet:2]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SSS.Quality:1]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SSS.HalfRes:0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SSGI.Quality:3]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.EmitterSpawnRateScale:1.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.ParticleLightQuality:2]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.FastApplyOnOpaque:1 ; Always have FastSkyLUT 1 in this case to avoid wrong sky]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountMaxPerSlice:4]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution:16.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT:1]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMin:4.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMax:128.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMin:4.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMax:128.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat:0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.TransmittanceLUT.SampleCount:10.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyAtmosphere.MultiScatteringLUT.SampleCount:15.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.SkyLight.RealTimeReflectionCapture:1]]
[2024.02.20-22.21.40:521][  0]LogConfig: CVar [[fx.Niagara.QualityLevel:3]] deferred - dummy variable created
[2024.02.20-22.21.40:521][  0]LogConfig: Applying CVar settings from Section [FoliageQuality@3] File [Scalability]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[foliage.DensityScale:1.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[grass.DensityScale:1.0]]
[2024.02.20-22.21.40:521][  0]LogConfig: Applying CVar settings from Section [ShadingQuality@3] File [Scalability]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.HairStrands.SkyLighting.IntegrationType:2]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.HairStrands.SkyAO.SampleCount:4]]
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:4]]
[2024.02.20-22.21.40:521][  0]LogConfig: CVar [[r.HairStrands.Interpolation.UseSingleGuide:0]] deferred - dummy variable created
[2024.02.20-22.21.40:521][  0]LogConfig: Set CVar [[r.AnisotropicMaterials:1]]
[2024.02.20-22.21.40:534][  0]LogRHI: Using Default RHI: D3D12
[2024.02.20-22.21.40:534][  0]LogRHI: Using Highest Feature Level of D3D12: SM6
[2024.02.20-22.21.40:534][  0]LogRHI: Loading RHI module D3D12RHI
[2024.02.20-22.21.40:617][  0]LogD3D12RHI: Aftermath initialized
[2024.02.20-22.21.40:617][  0]LogD3D12RHI: Loading WinPixEventRuntime.dll for PIX profiling (from ../../../Engine/Binaries/ThirdParty/Windows/WinPixEventRuntime/x64).
[2024.02.20-22.21.40:617][  0]LogRHI: Checking if RHI D3D12 with Feature Level SM6 is supported by your system.
[2024.02.20-22.21.40:980][  0]LogD3D12RHI: Found D3D12 adapter 0: NVIDIA GeForce RTX 2060 SUPER (VendorId: 10de, DeviceId: 1f06, SubSysId: 87481043, Revision: 00a1
[2024.02.20-22.21.40:980][  0]LogD3D12RHI:   Max supported Feature Level 12_2, shader model 6.7, binding tier 3, wave ops supported, atomic64 supported
[2024.02.20-22.21.40:980][  0]LogD3D12RHI:   Adapter has 8006MB of dedicated video memory, 0MB of dedicated system memory, and 8166MB of shared system memory, 1 output[s]
[2024.02.20-22.21.40:980][  0]LogD3D12RHI:   Driver Version: 551.52 (internal:31.0.15.5152, unified:551.52)
[2024.02.20-22.21.40:980][  0]LogD3D12RHI:      Driver Date: 2-7-2024
[2024.02.20-22.21.41:009][  0]LogD3D12RHI: Found D3D12 adapter 1: Microsoft Basic Render Driver (VendorId: 1414, DeviceId: 008c, SubSysId: 0000, Revision: 0000
[2024.02.20-22.21.41:009][  0]LogD3D12RHI:   Max supported Feature Level 12_1, shader model 6.2, binding tier 3, wave ops supported, atomic64 unsupported
[2024.02.20-22.21.41:009][  0]LogD3D12RHI:   Adapter has 0MB of dedicated video memory, 0MB of dedicated system memory, and 8166MB of shared system memory, 0 output[s]
[2024.02.20-22.21.41:009][  0]LogD3D12RHI: DirectX Agility SDK runtime found.
[2024.02.20-22.21.41:009][  0]LogD3D12RHI: Chosen D3D12 Adapter Id = 0
[2024.02.20-22.21.41:009][  0]LogRHI: RHI D3D12 with Feature Level SM6 is supported and will be used.
[2024.02.20-22.21.41:009][  0]LogInit: Selected Device Profile: [Windows]
[2024.02.20-22.21.41:010][  0]LogHAL: Display: Platform has ~ 16 GB [17125801984 / 17179869184 / 16], which maps to Larger [LargestMinGB=32, LargerMinGB=12, DefaultMinGB=8, SmallerMinGB=6, SmallestMinGB=0)
[2024.02.20-22.21.41:013][  0]LogDeviceProfileManager: Going up to parent DeviceProfile []
[2024.02.20-22.21.41:014][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2024.02.20-22.21.41:014][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2024.02.20-22.21.41:014][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2024.02.20-22.21.41:014][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2024.02.20-22.21.41:014][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2024.02.20-22.21.41:014][  0]LogInit: Computer: LAURYNASPC
[2024.02.20-22.21.41:014][  0]LogInit: User: laury
[2024.02.20-22.21.41:014][  0]LogInit: CPU Page size=4096, Cores=6
[2024.02.20-22.21.41:014][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2024.02.20-22.21.41:014][  0]LogMemory: Memory total: Physical=15.9GB (16GB approx)
[2024.02.20-22.21.41:015][  0]LogMemory: Platform Memory Stats for Windows
[2024.02.20-22.21.41:015][  0]LogMemory: Process Physical Memory: 173.36 MB used, 183.04 MB peak
[2024.02.20-22.21.41:015][  0]LogMemory: Process Virtual Memory: 140.71 MB used, 140.71 MB peak
[2024.02.20-22.21.41:015][  0]LogMemory: Physical Memory: 10319.88 MB used,  6012.55 MB free, 16332.44 MB total
[2024.02.20-22.21.41:015][  0]LogMemory: Virtual Memory: 22952.09 MB used,  12254.81 MB free, 35206.90 MB total
[2024.02.20-22.21.41:015][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2024.02.20-22.21.41:021][  0]LogWindows: WindowsPlatformFeatures enabled
[2024.02.20-22.21.41:098][  0]LogInit: Physics initialised using underlying interface: Chaos
[2024.02.20-22.21.41:101][  0]LogInit: Using OS detected language (en-GB).
[2024.02.20-22.21.41:101][  0]LogInit: Using OS detected locale (en-GB).
[2024.02.20-22.21.41:103][  0]LogTextLocalizationManager: No specific localization for 'en-GB' exists, so 'en' will be used for the language.
[2024.02.20-22.21.41:155][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2024.02.20-22.21.41:155][  0]LogWindowsTextInputMethodSystem:   - Lithuanian (Lithuania) - (Keyboard).
[2024.02.20-22.21.41:155][  0]LogWindowsTextInputMethodSystem:   - English (United Kingdom) - (Keyboard).
[2024.02.20-22.21.41:155][  0]LogWindowsTextInputMethodSystem:   - English (United Kingdom) - Touch Input Correction (TSF IME).
[2024.02.20-22.21.41:155][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2024.02.20-22.21.41:155][  0]LogWindowsTextInputMethodSystem: Activated input method: Lithuanian (Lithuania) - (Keyboard).
[2024.02.20-22.21.41:238][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2024.02.20-22.21.41:238][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2024.02.20-22.21.41:264][  0]LogRHI: Using Default RHI: D3D12
[2024.02.20-22.21.41:264][  0]LogRHI: Using Highest Feature Level of D3D12: SM6
[2024.02.20-22.21.41:264][  0]LogRHI: Loading RHI module D3D12RHI
[2024.02.20-22.21.41:264][  0]LogRHI: Checking if RHI D3D12 with Feature Level SM6 is supported by your system.
[2024.02.20-22.21.41:264][  0]LogRHI: RHI D3D12 with Feature Level SM6 is supported and will be used.
[2024.02.20-22.21.41:264][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2024.02.20-22.21.41:264][  0]LogWindows: Attached monitors:
[2024.02.20-22.21.41:264][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1032), device: '\\.\DISPLAY1' [PRIMARY]
[2024.02.20-22.21.41:264][  0]LogWindows: Found 1 attached monitors.
[2024.02.20-22.21.41:264][  0]LogWindows: Gathering driver information using Windows Setup API
[2024.02.20-22.21.41:264][  0]LogRHI: RHI Adapter Info:
[2024.02.20-22.21.41:264][  0]LogRHI:             Name: NVIDIA GeForce RTX 2060 SUPER
[2024.02.20-22.21.41:265][  0]LogRHI:   Driver Version: 551.52 (internal:31.0.15.5152, unified:551.52)
[2024.02.20-22.21.41:265][  0]LogRHI:      Driver Date: 2-7-2024
[2024.02.20-22.21.41:265][  0]LogD3D12RHI:     GPU DeviceId: 0x1f06 (for the marketing name, search the web for "GPU Device Id")
[2024.02.20-22.21.41:265][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2024.02.20-22.21.41:273][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2024.02.20-22.21.41:273][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: Bindless resources are supported
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: Stencil ref from pixel shader is not supported
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: Wave Operations are supported (wave size: min=32 max=32).
[2024.02.20-22.21.41:353][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2024.02.20-22.21.41:354][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2024.02.20-22.21.41:354][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2024.02.20-22.21.41:354][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2024.02.20-22.21.41:354][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2024.02.20-22.21.41:354][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2024.02.20-22.21.41:426][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2024.02.20-22.21.41:426][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2024.02.20-22.21.41:427][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2024.02.20-22.21.41:445][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2024.02.20-22.21.41:445][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2024.02.20-22.21.41:446][  0]LogRHI: Texture pool is 4559 MB (70% of 6514 MB)
[2024.02.20-22.21.41:446][  0]LogD3D12RHI: Async texture creation enabled
[2024.02.20-22.21.41:446][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2024.02.20-22.21.41:532][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2024.02.20-22.21.41:536][  0]LogShaderLibrary: Display: Using E:/KTU/Bakalauras/Virtual_sports_studio/Sports_studio/Content/ShaderArchive-Global-PCD3D_SM6-PCD3D_SM6.ushaderbytecode for material shader code. Total 3814 unique shaders.
[2024.02.20-22.21.41:536][  0]LogShaderLibrary: Display: Cooked Context: Using Shared Shader Library Global
[2024.02.20-22.21.41:536][  0]LogShaderLibrary: Display: Logical shader library 'Global' has been created, components 1
[2024.02.20-22.21.41:536][  0]LogShaderLibrary: Display: Logical shader library 'Global_SC' component count 0, new components: 0
[2024.02.20-22.21.41:536][  0]LogShaderLibrary: Display: Running without a pakfile and did not find a monolithic library 'Global_SC' - attempting disk search for its chunks
